X,Y,XY,X^2,Y^2,Y Pred,(Y-Y PRED)^2,(y-yrata)^2
2,16.7999878,33.5999756,4,282.2395901,2.264339886,211.2850603,213.6889619
2,4.8999996,9.7999992,4,24.00999608,2.264339886,6.946702128,7.388153009
1,0.1666666,0.1666666,1,0.027777756,2.732839859,6.585245193,4.061100729
1,3.2666645,3.2666645,1,10.67109696,2.732839859,0.284968748,1.17674897
2,0.2121212,0.4242424,4,0.044995403,2.264339886,4.211601535,3.879965058
1,0.2121212,0.2121212,1,0.044995403,2.732839859,6.354022556,3.879965058
3,0.5217391,1.5652173,9,0.272211688,1.795839913,1.623332883,2.756080726
1,0.9230769,0.9230769,1,0.852070963,2.732839859,3.275241966,1.58459504
1,4.9777775,4.9777775,1,24.77826884,2.732839859,5.039745014,7.817021074
1,0.9423077,0.9423077,1,0.887943801,2.732839859,3.206005411,1.536549133
3,2.041666,6.124998,9,4.168400056,1.795839913,0.060430465,0.019661057
2,0.7272727,1.4545454,4,0.52892558,2.264339886,2.362575534,2.115893716
1,0.1666666,0.1666666,1,0.027777756,2.732839859,6.585245193,4.061100729
3,4.8999996,14.6999988,9,24.00999608,1.795839913,9.63580736,7.388153009
2,0.1666666,0.3333332,4,0.027777756,2.264339886,4.400233215,4.061100729
1,1.3999996,1.3999996,1,1.95999888,2.732839859,1.776463155,0.611343044
2,1.826086,3.652172,4,3.334590079,2.264339886,0.192066469,0.126592139
3,2,6,9,4,1.795839913,0.041681341,0.03308175
2,2.545454,5.090908,4,6.479336066,2.264339886,0.079025145,0.132183224
3,0.4,1.2,9,0.16,1.795839913,1.948369064,3.1751102
3,2,6,9,4,1.795839913,0.041681341,0.03308175
3,4.7999992,14.3999976,9,23.03999232,1.795839913,9.024973019,6.854527772
1,4.666666,4.666666,1,21.77777156,2.732839859,3.739683545,6.17414213
2,0.5833333,1.1666666,4,0.340277739,2.264339886,2.825783142,2.555363991
1,4.7999992,4.7999992,1,23.03999232,2.732839859,4.273147743,6.854527772
3,0.7272727,2.1818181,9,0.52892558,1.795839913,1.14183589,2.115893716
3,0.9423077,2.8269231,9,0.887943801,1.795839913,0.728517239,1.536549133
2,7.8399963,15.6799926,4,61.46554198,2.264339886,31.08794445,32.01423604
1,1.3999996,1.3999996,1,1.95999888,2.732839859,1.776463155,0.611343044
3,1.333333,3.999999,9,1.777776889,1.795839913,0.213912645,0.720038614
3,0.4,1.2,9,0.16,1.795839913,1.948369064,3.1751102
1,1.333333,1.333333,1,1.777776889,2.732839859,1.958619447,0.720038614
2,0.8888888,1.7777776,4,0.790123299,2.264339886,1.89186569,1.671836305
2,1.3999996,2.7999992,4,1.95999888,2.264339886,0.74708413,0.611343044
3,2.9217386,8.7652158,9,8.536556447,1.795839913,1.267647853,0.547384991
2,1.333333,2.666666,4,1.777776889,2.264339886,0.866773822,0.720038614
2,0.4848484,0.9696968,4,0.235077971,2.264339886,3.166589949,2.879929457
2,7.4666672,14.9333344,4,55.75111908,2.264339886,27.06420948,27.92893463
2,0.7272727,1.4545454,4,0.52892558,2.264339886,2.362575534,2.115893716
3,4.666666,13.999998,9,21.77777156,1.795839913,8.24164242,6.17414213
2,4.666666,9.333332,4,21.77777156,2.264339886,5.771170758,6.17414213
1,3.1999998,3.1999998,1,10.23999872,2.732839859,0.218238411,1.036560005
2,0.9423077,1.8846154,4,0.887943801,2.264339886,1.747769101,1.536549133
2,0.1521739,0.3043478,4,0.023156896,2.264339886,4.461245152,4.119722647
1,0.4,0.4,1,0.16,2.732839859,5.442141806,3.1751102
1,4.173913,4.173913,1,17.42154973,2.732839859,2.076691799,3.968179972
3,0.7272727,2.1818181,9,0.52892558,1.795839913,1.14183589,2.115893716
3,0.0606061,0.1818183,9,0.003673099,1.795839913,3.011036387,4.499819466
3,0.9230769,2.7692307,9,0.852070963,1.795839913,0.761715278,1.58459504
1,3.2666645,3.2666645,1,10.67109696,2.732839859,0.284968748,1.17674897
2,0.5326087,1.0652174,4,0.283672027,2.264339886,2.9988929,2.720108655
3,0.0606061,0.1818183,9,0.003673099,1.795839913,3.011036387,4.499819466
1,4.7999992,4.7999992,1,23.03999232,2.732839859,4.273147743,6.854527772
3,0.5326087,1.5978261,9,0.283672027,1.795839913,1.595753098,2.720108655
2,0.5833333,1.1666666,4,0.340277739,2.264339886,2.825783142,2.555363991
1,0.5833333,0.5833333,1,0.340277739,2.732839859,4.620378445,2.555363991
4,1.826086,7.304344,16,3.334590079,1.327339941,0.248747632,0.126592139
1,0.3478261,0.3478261,1,0.120982996,2.732839859,5.688290629,3.36376798
2,2,4,4,4,2.264339886,0.069875575,0.03308175
1,1.3999996,1.3999996,1,1.95999888,2.732839859,1.776463155,0.611343044
2,3.4461536,6.8923072,4,11.87597463,2.264339886,1.396683655,1.598377898
2,2.1538458,4.3076916,4,4.63905173,2.264339886,0.012208943,0.000786135
3,0.3888888,1.1666664,9,0.151234499,1.795839913,1.979511435,3.214831396
2,0.3888888,0.7777776,4,0.151234499,2.264339886,3.517316776,3.214831396
1,1.333333,1.333333,1,1.777776889,2.732839859,1.958619447,0.720038614
3,1.1878777,3.5636331,9,1.41105343,1.795839913,0.369618053,0.988048307
4,4.666666,18.666664,16,21.77777156,1.327339941,11.15109853,6.17414213
1,4.666666,4.666666,1,21.77777156,2.732839859,3.739683545,6.17414213
2,7.8399963,15.6799926,4,61.46554198,2.264339886,31.08794445,32.01423604
1,1.5076914,1.5076914,1,2.273133358,2.732839859,1.500988746,0.454535515
3,1.9478254,5.8434762,9,3.794023789,1.795839913,0.023099588,0.054783377
1,0.7424242,0.7424242,1,0.551193693,2.732839859,3.961754494,2.072044201
2,0.5217391,1.0434782,4,0.272211688,2.264339886,3.036657499,2.756080726
2,1.5076914,3.0153828,4,2.273133358,2.264339886,0.572516931,0.454535515
2,1.1878777,2.3757554,4,1.41105343,2.264339886,1.158770838,0.988048307
2,0.0434783,0.0869566,4,0.001890363,2.264339886,4.932226184,4.572778471
3,2.041666,6.124998,9,4.168400056,1.795839913,0.060430465,0.019661057
3,0.7272727,2.1818181,9,0.52892558,1.795839913,1.14183589,2.115893716
3,0.1521739,0.4565217,9,0.023156896,1.795839913,2.701637964,4.119722647
2,2.545454,5.090908,4,6.479336066,2.264339886,0.079025145,0.132183224
1,1.333333,1.333333,1,1.777776889,2.732839859,1.958619447,0.720038614
3,1.5076914,4.5230742,9,2.273133358,1.795839913,0.083029566,0.454535515
3,4.8999996,14.6999988,9,24.00999608,1.795839913,9.63580736,7.388153009
3,0.5326087,1.5978261,9,0.283672027,1.795839913,1.595753098,2.720108655
2,0.7424242,1.4848484,4,0.551193693,2.264339886,2.316227355,2.072044201
2,0.2121212,0.4242424,4,0.044995403,2.264339886,4.211601535,3.879965058
3,0.9230769,2.7692307,9,0.852070963,1.795839913,0.761715278,1.58459504
3,0.6153846,1.8461538,9,0.378698206,1.795839913,1.393474747,2.453920028
2,1.1878777,2.3757554,4,1.41105343,2.264339886,1.158770838,0.988048307
1,2.1538458,2.1538458,1,4.63905173,2.732839859,0.33523412,0.000786135
2,0.4,0.8,4,0.16,2.264339886,3.47576321,3.1751102
2,0.4,0.8,4,0.16,2.264339886,3.47576321,3.1751102
1,17.9199982,17.9199982,1,321.1263355,2.732839859,230.6497785,247.688242
3,3.2666645,9.7999935,9,10.67109696,1.795839913,2.163324965,1.17674897
4,0.0606061,0.2424244,16,0.003673099,1.327339941,1.604614623,4.499819466
3,0.5217391,1.5652173,9,0.272211688,1.795839913,1.623332883,2.756080726
3,0.5833333,1.7499999,9,0.340277739,1.795839913,1.470172288,2.555363991
1,0.0434783,0.0434783,1,0.001890363,2.732839859,7.232665593,4.572778471
2,0.5833333,1.1666666,4,0.340277739,2.264339886,2.825783142,2.555363991
3,0.7272727,2.1818181,9,0.52892558,1.795839913,1.14183589,2.115893716
2,0.7272727,1.4545454,4,0.52892558,2.264339886,2.362575534,2.115893716
3,0.7272727,2.1818181,9,0.52892558,1.795839913,1.14183589,2.115893716
2,0.2121212,0.4242424,4,0.044995403,2.264339886,4.211601535,3.879965058
3,0.0769231,0.2307693,9,0.005917163,1.795839913,2.954675011,4.430859931
3,1.3999996,4.1999988,9,1.95999888,1.795839913,0.156689554,0.611343044
1,16.7999878,16.7999878,1,282.2395901,2.732839859,197.8846512,213.6889619
3,0.5217391,1.5652173,9,0.272211688,1.795839913,1.623332883,2.756080726
3,0.3888888,1.1666664,9,0.151234499,1.795839913,1.979511435,3.214831396
3,1.1878777,3.5636331,9,1.41105343,1.795839913,0.369618053,0.988048307
2,2.545454,5.090908,4,6.479336066,2.264339886,0.079025145,0.132183224
2,1.3999996,2.7999992,4,1.95999888,2.264339886,0.74708413,0.611343044
2,4.666666,9.333332,4,21.77777156,2.264339886,5.771170758,6.17414213
1,1.9478254,1.9478254,1,3.794023789,2.732839859,0.6162477,0.054783377
2,3.1999998,6.3999996,4,10.23999872,2.264339886,0.875459475,1.036560005
2,2,4,4,4,2.264339886,0.069875575,0.03308175
3,2.9217386,8.7652158,9,8.536556447,1.795839913,1.267647853,0.547384991
2,3.2307692,6.4615384,4,10.43786962,2.264339886,0.933985619,1.100160392
3,0.3888888,1.1666664,9,0.151234499,1.795839913,1.979511435,3.214831396
3,2.545454,7.636362,9,6.479336066,1.795839913,0.561921279,0.132183224
1,0.0606061,0.0606061,1,0.003673099,2.732839859,7.14083326,4.499819466
3,1.1878777,3.5636331,9,1.41105343,1.795839913,0.369618053,0.988048307
2,1.3611107,2.7222214,4,1.852622338,2.264339886,0.815822962,0.673668631
3,0.5833333,1.7499999,9,0.340277739,1.795839913,1.470172288,2.555363991
2,7.8399963,15.6799926,4,61.46554198,2.264339886,31.08794445,32.01423604
4,3.2666645,13.066658,16,10.67109696,1.327339941,3.760979746,1.17674897
2,4.7999992,9.5999984,4,23.03999232,2.264339886,6.429568157,6.854527772
1,7.4666662,7.4666662,1,55.75110414,2.732839859,22.40911183,27.92892406
3,0.7272727,2.1818181,9,0.52892558,1.795839913,1.14183589,2.115893716
3,1.217391,3.652173,9,1.482040847,1.795839913,0.334603145,0.930246536
3,7.8399963,23.5199889,9,61.46554198,1.795839913,36.53182643,32.01423604
2,1.333333,2.666666,4,1.777776889,2.264339886,0.866773822,0.720038614
3,0.4848484,1.4545452,9,0.235077971,1.795839913,1.718698748,2.879929457
3,1.3999996,4.1999988,9,1.95999888,1.795839913,0.156689554,0.611343044
2,0.7272727,1.4545454,4,0.52892558,2.264339886,2.362575534,2.115893716
3,1.3999996,4.1999988,9,1.95999888,1.795839913,0.156689554,0.611343044
1,2.041666,2.041666,1,4.168400056,2.732839859,0.477721303,0.019661057
2,0.7424242,1.4848484,4,0.551193693,2.264339886,2.316227355,2.072044201
2,0.4,0.8,4,0.16,2.264339886,3.47576321,3.1751102
1,0.7424242,0.7424242,1,0.551193693,2.732839859,3.961754494,2.072044201
4,1.5076914,6.0307656,16,2.273133358,1.327339941,0.032526649,0.454535515
3,0.2692307,0.8076921,9,0.07248517,1.795839913,2.33053569,3.658242228
1,0.0769231,0.0769231,1,0.005917163,2.732839859,7.053893828,4.430859931
1,3.2666645,3.2666645,1,10.67109696,2.732839859,0.284968748,1.17674897
2,4.8999996,9.7999992,4,24.00999608,2.264339886,6.946702128,7.388153009
2,0.7272727,1.4545454,4,0.52892558,2.264339886,2.362575534,2.115893716
1088,1090.941945,2209.674811,2718,6592.278321,1090.941945,4135.035006,4211.969664
1183744,X ^2,,,,,,
,YRATA,2.181883891,,,,,
,,,,,,,
,,,,,,,
Hitung Manual,,,,,,,
b,-0.468499973,,R^2,0.01826572,,,
a,3.201339831,,R adj,0.016294366,,,
Y= a +bx,,,Se,2.8815418,,,
,,,Sbj,0.153912353,,,
,,,F,9.265570882,,,
,,,T hitung,-3.043940026,,,
,,,,,,,
